key,vector,model,comb,real
epilepsy,0.07347183674573898,0.0,0.02697198709674445,False
hypoglycemia,0.061921942979097366,0.0,0.022731946294161767,False
cardiopulmonary,0.05968685448169708,0.0,0.02191143083160994,False
hemorrhage,0.676795049265344,0.9,0.445753035995604,True
cardiopulmonary,0.2357904613018036,0.0,0.06665692794574211,False
choking,0.1978445053100586,0.02,0.061583684995815985,False
epilepsy,0.2106950730085373,0.0,0.059562571880618816,False
food poisoning,0.1877710372209549,0.02,0.05873595980425421,False
chemical burn,0.1987253874540329,0.0,0.0561787943387506,False
burn intoxication inhalation,0.17667648196220398,0.01,0.05277262166849189,False
hypoglycemia,0.1748780459165573,0.0,0.04943725561074246,False
sting,0.15392519533634186,0.01,0.046340932850716055,False
fire,0.1373528093099594,0.01,0.04165599209802095,False
severe burn,0.14128227531909943,0.0,0.03993987879730941,False
electrocution,0.0756373405456543,0.0,0.021382344013933494,False
hemorrhage,0.6694867983622652,0.81,0.3914018936578485,True
electrocution,0.4728174394282853,0.04,0.13566712262332226,False
burn intoxication inhalation,0.19085997343063354,0.05,0.06372010200529377,False
cardiopulmonary,0.2347017377614975,0.0,0.0620909255197994,False
food poisoning,0.2102314829826355,0.02,0.060908308555919465,False
choking,0.1767415702342987,0.0,0.04675741977173598,False
epilepsy,0.17000344395637512,0.0,0.044974831790684434,False
sting,0.14947718381881714,0.01,0.042190083622917075,False
chemical burn,0.156656414270401,0.0,0.04144384205858232,False
severe burn,0.15508897602558136,0.0,0.04102917239211875,False
hypoglycemia,0.14891789853572845,0.0,0.03939659857117525,False
fire,0.11498550325632095,0.0,0.030419699430602642,False
hemorrhage,0.6290376216831628,0.7,0.4826109352176807,True
cardiopulmonary,0.1842031478881836,0.01,0.0705206243189987,False
epilepsy,0.18055585026741028,0.0,0.06556490676781744,False
choking,0.13872016966342926,0.01,0.05400447586735839,False
hypoglycemia,0.1387832909822464,0.0,0.05039611577639509,False
chemical burn,0.13605499267578125,0.0,0.04940539393695731,False
food poisoning,0.1351279318332672,0.0,0.049068752074522465,False
burn intoxication inhalation,0.127006396651268,0.0,0.04611959425864061,False
sting,0.10978752374649048,0.0,0.03986693728310306,False
severe burn,0.10868105292320251,0.0,0.03946514661133727,False
fire,0.08008870482444763,0.0,0.02908246095151839,False
electrocution,0.06580227613449097,0.0,0.02389465693567061,False
hemorrhage,0.5222803472012276,0.44,0.3328131781683888,True
food poisoning,0.21346059441566467,0.06,0.09457876781542775,False
cardiopulmonary,0.2256249338388443,0.0,0.07803438106508014,False
sting,0.17453892529010773,0.03,0.07074159831169473,False
burn intoxication inhalation,0.15245729684829712,0.04,0.06656306014361996,False
severe burn,0.1619720309972763,0.01,0.059478049571252,False
epilepsy,0.17073702812194824,0.0,0.05905091289202905,False
choking,0.16619113087654114,0.0,0.05747867408005373,False
chemical burn,0.14711062610149384,0.0,0.050879512563651405,False
hypoglycemia,0.13856755197048187,0.0,0.04792481473454187,False
fire,0.1354207843542099,0.0,0.04683647729278194,False
electrocution,0.10299164801836014,0.0,0.035620573361478655,False
hemorrhage,0.7851872255874789,0.76,0.4561775239352312,True
cardiopulmonary,0.21922779083251953,0.0,0.06472147138140302,False
chemical burn,0.1973995864391327,0.0,0.05827724503314189,False
epilepsy,0.19517678022384644,0.0,0.057621017607309005,False
choking,0.1601858288049698,0.02,0.05319531761027694,False
burn intoxication inhalation,0.14837965369224548,0.03,0.052662090000656525,False
food poisoning,0.14811189472675323,0.02,0.049630793350206155,False
electrocution,0.15666496753692627,0.0,0.04625137704669847,False
hypoglycemia,0.15602052211761475,0.0,0.04606112080407314,False
sting,0.13846728205680847,0.01,0.04383121733893352,False
severe burn,0.1441752314567566,0.0,0.04256409774144138,False
fire,0.098253034055233,0.0,0.029006728150628675,False
hemorrhage,0.4977611229725607,0.36,0.30789550458838016,True
sting,0.24793726205825806,0.07,0.11412437694731813,False
cardiopulmonary,0.24695733189582825,0.03,0.09941452832229304,False
food poisoning,0.16951414942741394,0.03,0.0716161039073348,False
chemical burn,0.17057034373283386,0.02,0.06840570244063035,False
choking,0.17912247776985168,0.0,0.06429646226555974,False
burn intoxication inhalation,0.14264605939388275,0.02,0.058382210600599976,False
epilepsy,0.14846491813659668,0.0,0.05329185440921677,False
severe burn,0.13924051821231842,0.0,0.049980732940610034,False
hypoglycemia,0.1263786256313324,0.0,0.045363924367541934,False
fire,0.1149514690041542,0.0,0.04126211786045449,False
electrocution,0.07233960181474686,0.0,0.025966481350060543,False
hemorrhage,0.6471150965026367,0.59,0.4415243779018071,True
cardiopulmonary,0.21413089334964752,0.0,0.076422969651765,False
burn intoxication inhalation,0.14308585226535797,0.03,0.0617740608461675,False
choking,0.15802597999572754,0.0,0.0563992167803833,False
chemical burn,0.15701396763324738,0.0,0.05603803120433125,False
epilepsy,0.15416960418224335,0.0,0.05502288248714112,False
sting,0.14901196956634521,0.0,0.053182131031058316,False
food poisoning,0.14723968505859375,0.0,0.05254960555548847,False
severe burn,0.124552883207798,0.0,0.0444527226526188,False
hypoglycemia,0.12050795555114746,0.0,0.043009094511381706,False
fire,0.09192071110010147,0.0,0.03280635318370924,False
electrocution,0.07514338940382004,0.0,0.026818554194148234,False
hemorrhage,0.4439134553546319,0.28,0.35684693090683156,True
epilepsy,0.18007931113243103,0.0,0.08876855240374594,False
severe burn,0.12984324991703033,0.03,0.07879335953373501,False
choking,0.13913127779960632,0.02,0.07844239898297478,False
cardiopulmonary,0.154972106218338,0.0,0.0763921710131639,False
chemical burn,0.11447390913963318,0.01,0.06135834625797124,False
food poisoning,0.111106738448143,0.0,0.054769114077130976,False
burn intoxication inhalation,0.09967967122793198,0.01,0.05406565352675264,False
hypoglycemia,0.09179224073886871,0.0,0.04524819803588245,False
sting,0.08618577569723129,0.0,0.04248453916402922,False
fire,0.06546179950237274,0.0,0.03226883278832897,False
electrocution,0.06199905648827553,0.0,0.03056190330945317,False
hemorrhage,0.7388298897394782,0.71,0.5088747414931162,True
chemical burn,0.19471172988414764,0.01,0.07190121446496119,False
cardiopulmonary,0.18220441043376923,0.01,0.06750824949567302,False
food poisoning,0.1260775923728943,0.01,0.04779474121300314,False
epilepsy,0.1322377771139145,0.0,0.04644607701775657,False
hypoglycemia,0.11917432397603989,0.01,0.04537009567953851,False
burn intoxication inhalation,0.11879915744066238,0.0,0.041726010044621335,False
severe burn,0.10678273439407349,0.0,0.037505463371192066,False
choking,0.10192248225212097,0.0,0.03579838956643216,False
sting,0.10036081820726395,0.0,0.03524988391179757,False
electrocution,0.08916858583688736,0.0,0.03131881899207093,False
fire,0.08685528486967087,0.0,0.030506314749837397,False
hemorrhage,0.8394911014124301,0.8,0.43993413137750575,True
sting,0.3161541521549225,0.1,0.11166905101814427,False
cardiopulmonary,0.22445985674858093,0.0,0.060230611817737104,False
chemical burn,0.18508625030517578,0.02,0.05503197992825238,False
severe burn,0.17257463932037354,0.02,0.051674666975476805,False
hypoglycemia,0.16544020175933838,0.02,0.0497602420733977,False
burn intoxication inhalation,0.15345461666584015,0.02,0.04654408069099269,False
choking,0.17157739400863647,0.0,0.04604035467601914,False
food poisoning,0.16208407282829285,0.0,0.043492956886690415,False
epilepsy,0.14786946773529053,0.0,0.03967866967337353,False
fire,0.11895791441202164,0.0,0.031920665322456895,False
electrocution,0.07952436059713364,0.01,0.024022589559953306,False
hemorrhage,0.7828111787052747,0.86,0.41888411390074526,True
burn intoxication inhalation,0.2107306569814682,0.14,0.08942932844132152,False
cardiopulmonary,0.30441251397132874,0.02,0.08271872642131108,False
choking,0.21083126962184906,0.01,0.05630757319902562,False
sting,0.19068872928619385,0.02,0.05372142752612373,False
severe burn,0.20754149556159973,0.0,0.052918945641988915,False
food poisoning,0.20476755499839783,0.0,0.05221164607531204,False
chemical burn,0.17034968733787537,0.0,0.04343577567449494,False
hypoglycemia,0.16864556074142456,0.0,0.04300125735091525,False
epilepsy,0.16588999330997467,0.0,0.0422986425667096,False
electrocution,0.14813479781150818,0.0,0.03777142152638825,False
fire,0.10707166790962219,0.0,0.027301141675663807,False
hemorrhage,0.4070867325364844,0.28,0.22899501541733286,True
chemical burn,0.4033221892737831,0.24,0.21440899332638427,False
fire,0.15447138249874115,0.07,0.07481272052261576,False
food poisoning,0.18750186264514923,0.01,0.06582421103434179,False
severe burn,0.18016885221004486,0.01,0.06338023597540988,False
cardiopulmonary,0.18476322293281555,0.0,0.06157862622068538,False
epilepsy,0.17792227864265442,0.0,0.05929864893541393,False
burn intoxication inhalation,0.14961177110671997,0.02,0.05652888973151878,False
choking,0.13993608951568604,0.02,0.05330413985615372,False
sting,0.1368262767791748,0.0,0.045602008999467356,False
electrocution,0.10330063104629517,0.02,0.04109412767028497,False
hypoglycemia,0.10553276538848877,0.0,0.03517238231039123,False
hemorrhage,0.4503322821102249,0.23,0.2300961152822644,True
chemical burn,0.4342525256086887,0.21,0.2178935312955347,False
choking,0.1831170916557312,0.03,0.07207862419542393,False
fire,0.1271771788597107,0.08,0.0700696781327141,False
burn intoxication inhalation,0.15398535132408142,0.05,0.06899016575925851,False
cardiopulmonary,0.18120281398296356,0.0,0.0612848525229023,False
severe burn,0.15102557837963104,0.02,0.05784279569535378,False
food poisoning,0.15870270133018494,0.01,0.05705717225896762,False
sting,0.15821638703346252,0.0,0.05351058150213833,False
hypoglycemia,0.12462405860424042,0.0,0.04214927397918048,False
epilepsy,0.1223258525133133,0.0,0.04137199454155019,False
electrocution,0.08176902681589127,0.0,0.027655214834711596,False
electrocution,0.7253685504250854,0.79,0.4447514570825007,True
food poisoning,0.2238103598356247,0.05,0.08036167602067319,False
cardiopulmonary,0.2388134002685547,0.01,0.07302522035319342,False
hypoglycemia,0.21546058356761932,0.0,0.06323637141516744,False
epilepsy,0.1857120394706726,0.0,0.0545053545747502,False
chemical burn,0.15939776599407196,0.01,0.0497172144896698,False
burn intoxication inhalation,0.16653500497341156,0.0,0.04887701153385384,False
hemorrhage,0.15125101804733276,0.0,0.044391254287871273,False
fire,0.14324383437633514,0.0,0.0420411945589661,False
severe burn,0.12065291404724121,0.0,0.03541089678065945,False
sting,0.11006655544042587,0.0,0.03230386488781844,False
choking,0.10691357403993607,0.0,0.031378484014876015,False
electrocution,0.46664140207014276,0.63,0.33401189526869,True
cardiopulmonary,0.4749011753847034,0.03,0.15378135295209963,False
food poisoning,0.24402470886707306,0.01,0.07737011779201577,False
burn intoxication inhalation,0.19532808661460876,0.03,0.06862978283086847,False
hemorrhage,0.20506970584392548,0.0,0.062459543276245214,False
choking,0.18669456243515015,0.0,0.05686289475995432,False
sting,0.1519739329814911,0.0,0.046287784950269424,False
epilepsy,0.14228776097297668,0.0,0.04333759844048134,False
severe burn,0.12751621007919312,0.01,0.041884293144515757,False
chemical burn,0.13427703082561493,0.0,0.0408977132109474,False
hypoglycemia,0.12627099454402924,0.0,0.03845925762559892,False
fire,0.11825498938560486,0.0,0.0360177657483137,False
electrocution,0.5520788374948888,0.72,0.3676472100933106,True
hypoglycemia,0.5030763362201437,0.06,0.16273633204100096,False
food poisoning,0.24488644301891327,0.02,0.07655560244931396,False
epilepsy,0.2252339869737625,0.0,0.06509553062935029,False
burn intoxication inhalation,0.16046486794948578,0.01,0.04926654801047648,False
cardiopulmonary,0.158583864569664,0.0,0.04583278461708285,False
severe burn,0.13688531517982483,0.02,0.04534188191044728,False
chemical burn,0.15330122411251068,0.0,0.044306033311461615,False
fire,0.14085659384727478,0.0,0.04070937447020081,False
sting,0.12708818912506104,0.0,0.03673012771728265,False
hemorrhage,0.11872676014900208,0.0,0.034313566774019734,False
choking,0.10887059569358826,0.0,0.03146500797605269,False
electrocution,0.5857887256054551,0.55,0.26957851532366556,True
epilepsy,0.3081551492214203,0.16,0.11111623775008306,False
burn intoxication inhalation,0.3288584351539612,0.11,0.1041626868791167,False
cardiopulmonary,0.3657148778438568,0.03,0.09392259920855148,False
choking,0.1918003112077713,0.17,0.08587300484695243,False
hypoglycemia,0.3053426742553711,0.05,0.08434029005336323,False
fire,0.2975919842720032,0.04,0.08012717845627801,False
chemical burn,0.1719474047422409,0.0,0.04081157440567227,False
sting,0.16119976341724396,0.0,0.03826063061982031,False
hemorrhage,0.1460825651884079,0.0,0.034672576114163224,False
food poisoning,0.1372642070055008,0.0,0.03257954608758574,False
severe burn,0.10345584899187088,0.0,0.02455516025474795,False
electrocution,0.454189190131556,0.44,0.2692852615605382,True
burn intoxication inhalation,0.40366118820483404,0.12,0.1577006763122405,False
severe burn,0.4281997656845992,0.01,0.13196395105244252,False
chemical burn,0.376088833214862,0.03,0.12229373702559457,False
fire,0.19490617513656616,0.1,0.08881105629982451,False
epilepsy,0.1359328329563141,0.0,0.04093620106492295,False
hypoglycemia,0.11420673877000809,0.01,0.037404885349086175,False
hemorrhage,0.11377032101154327,0.0,0.03426195595913261,False
cardiopulmonary,0.11299958825111389,0.0,0.03402984962718851,False
choking,0.11263987421989441,0.0,0.033921521671479625,False
food poisoning,0.08627188205718994,0.0,0.025980795318798662,False
sting,0.07773565500974655,0.0,0.02341010875875118,False
electrocution,0.5801147638580879,0.65,0.36216588871757477,True
food poisoning,0.26494506001472473,0.09,0.10450162609460051,False
hypoglycemia,0.30301690101623535,0.02,0.09510145432319828,False
epilepsy,0.2322118580341339,0.03,0.07719945600797147,False
cardiopulmonary,0.19111481308937073,0.0,0.056267324125531884,False
burn intoxication inhalation,0.1687636375427246,0.01,0.05263093620467777,False
sting,0.17095576226711273,0.0,0.050332170129129564,False
hemorrhage,0.1548425853252411,0.0,0.04558818751980474,False
fire,0.12231212854385376,0.02,0.04189901627367226,False
severe burn,0.14041566848754883,0.0,0.04134066744160484,False
chemical burn,0.14036206901073456,0.0,0.041324886879721044,False
choking,0.10749534517526627,0.0,0.03164838628251279,False
electrocution,0.49054668937069223,0.28,0.38574897869065666,True
cardiopulmonary,0.17584845423698425,0.0,0.08803277278583477,False
fire,0.13137900829315186,0.01,0.07077677291939517,False
hemorrhage,0.13334622979164124,0.0,0.0667554252895239,False
severe burn,0.1166258230805397,0.0,0.0583849009578089,False
epilepsy,0.11045073717832565,0.0,0.05529354632224288,False
choking,0.10818284749984741,0.0,0.0541582015867142,False
burn intoxication inhalation,0.09124824404716492,0.0,0.04568044666736122,False
food poisoning,0.09030872583389282,0.0,0.04521010762596326,False
chemical burn,0.08997893333435059,0.0,0.045045007805753594,False
hypoglycemia,0.08626136183738708,0.0,0.04318392731842536,False
sting,0.08335691690444946,0.0,0.041729912030320025,False
electrocution,0.6237315373423897,0.31,0.27714013028727136,True
food poisoning,0.33418363332748413,0.05,0.11402924495584836,False
hypoglycemia,0.3598954379558563,0.01,0.10978837681709674,False
epilepsy,0.30787086486816406,0.0,0.09137891159172735,False
hemorrhage,0.19139166176319122,0.05,0.071647271100773,False
cardiopulmonary,0.19593320786952972,0.04,0.07002715165234777,False
sting,0.16583864390850067,0.0,0.049222438721819695,False
burn intoxication inhalation,0.15437619388103485,0.01,0.04878837006831348,False
fire,0.1554824858903885,0.0,0.04614863552718395,False
severe burn,0.14174766838550568,0.0,0.04207201504201839,False
choking,0.11996106058359146,0.02,0.041541733371974296,False
chemical burn,0.12875516712665558,0.0,0.038215720863625555,False
burn intoxication inhalation,0.4527969628424223,0.19,0.20443779360509098,False
electrocution,0.3844256884677972,0.25,0.20177535902350327,True
cardiopulmonary,0.44960039994113715,0.08,0.16843629250762596,False
hemorrhage,0.24281972646713257,0.0,0.07722738592792885,False
food poisoning,0.19022700190544128,0.01,0.06368102037804038,False
hypoglycemia,0.1869291067123413,0.0,0.059451703019651504,False
epilepsy,0.15137702226638794,0.0,0.048144571651057386,False
fire,0.13538527488708496,0.0,0.0430584904479697,False
severe burn,0.11066162586212158,0.0,0.03519527928066797,False
choking,0.11044953763484955,0.0,0.0351278258673205,False
sting,0.10043243318796158,0.0,0.03194194471072962,False
chemical burn,0.0991130843758583,0.0,0.03152233358041379,False
electrocution,0.3931079931286696,0.25,0.1940291736872775,True
cardiopulmonary,0.4265254742393667,0.04,0.1407532688722451,False
hemorrhage,0.3116110861301422,0.07,0.1151341368834794,False
food poisoning,0.28599709272384644,0.02,0.09232098447894467,False
chemical burn,0.24185751378536224,0.04,0.08503794243213901,False
hypoglycemia,0.2754310667514801,0.0,0.08309904846557044,False
burn intoxication inhalation,0.18922266364097595,0.03,0.06614066802816466,False
epilepsy,0.18819476664066315,0.0,0.056779383017639004,False
choking,0.16832010447978973,0.0,0.05078308952169341,False
sting,0.16036057472229004,0.0,0.04838165617257008,False
severe burn,0.13689395785331726,0.0,0.04130165043640792,False
fire,0.08696892857551575,0.0,0.026238998003868714,False
electrocution,0.450276795964928,0.25,0.1749649211649567,True
cardiopulmonary,0.5171517909399863,0.1,0.15419604800675776,False
hemorrhage,0.31513604521751404,0.1,0.10372219362792079,False
burn intoxication inhalation,0.2536264955997467,0.14,0.09834800919849003,False
food poisoning,0.25453057885169983,0.08,0.08358282995141025,False
hypoglycemia,0.2834428548812866,0.04,0.08081255002558603,False
severe burn,0.20874804258346558,0.1,0.07714103514741653,False
fire,0.19497795403003693,0.02,0.053712476260534124,False
epilepsy,0.18788737058639526,0.0,0.04694386444326233,False
choking,0.1847110241651535,0.0,0.04615025082592209,False
sting,0.1828279048204422,0.0,0.045679751403993336,False
chemical burn,0.13906711339950562,0.0,0.03474606994375008,False
electrocution,0.45417490511389463,0.55,0.3088575213769305,True
hemorrhage,0.486760025499942,0.04,0.1620173886121043,False
chemical burn,0.3869283118134694,0.12,0.15591768038132933,False
cardiopulmonary,0.17997728288173676,0.01,0.058431964800118266,False
choking,0.13278570771217346,0.01,0.043917090088036854,False
epilepsy,0.1378377079963684,0.0,0.042395216836460255,False
burn intoxication inhalation,0.13249388337135315,0.0,0.04075159835929067,False
hypoglycemia,0.12912265956401825,0.0,0.03971469948456499,False
sting,0.1269993931055069,0.0,0.03906163913396381,False
food poisoning,0.12475208938121796,0.0,0.038370428215895404,False
fire,0.12112436443567276,0.0,0.037254636405910604,False
severe burn,0.10829978436231613,0.0,0.0333101363053951,False
electrocution,0.5828838083629434,0.58,0.4383394097362433,True
hemorrhage,0.19477412104606628,0.0,0.07341848999636388,False
severe burn,0.15994596481323242,0.01,0.06405972236225223,False
chemical burn,0.16458900272846222,0.0,0.06204045992061306,False
hypoglycemia,0.14605869352817535,0.01,0.0588250305949737,False
epilepsy,0.1285378336906433,0.0,0.04845127066310216,False
burn intoxication inhalation,0.1285150647163391,0.0,0.04844268808702274,False
cardiopulmonary,0.12182919681072235,0.0,0.04592250561458104,False
choking,0.10072797536849976,0.01,0.04173799223556558,False
fire,0.10989616811275482,0.0,0.0414244493872815,False
food poisoning,0.09987998753786087,0.01,0.04141835025373333,False
sting,0.09529227018356323,0.0,0.035919631148267676,False
choking,0.6792038986892506,0.86,0.39716941695230323,True
food poisoning,0.6399193336126081,0.14,0.20124696101961068,False
burn intoxication inhalation,0.4017303963572639,0.0,0.10366074788993546,False
hypoglycemia,0.1801009178161621,0.01,0.04905280629514956,False
hemorrhage,0.14437294006347656,0.0,0.03725335966049113,False
epilepsy,0.13588327169418335,0.0,0.035062722903904185,False
chemical burn,0.13170069456100464,0.0,0.03398346906186464,False
fire,0.12538932263851166,0.0,0.03235491035774473,False
cardiopulmonary,0.11023525148630142,0.01,0.03102497646386801,False
severe burn,0.11126993596553802,0.0,0.028711605804394448,False
sting,0.10662268102169037,0.0,0.027512448540013505,False
electrocution,0.08900544792413712,0.0,0.022966575050720407,False
choking,0.5873127608885221,0.73,0.33599477783181164,True
cardiopulmonary,0.496825549061887,0.03,0.13437251848511506,False
fire,0.39624008128494703,0.11,0.12912197368084882,False
burn intoxication inhalation,0.472761520101965,0.03,0.12823472926437318,False
hypoglycemia,0.1603466421365738,0.01,0.04344874192250903,False
food poisoning,0.15692651271820068,0.01,0.04257640115560776,False
epilepsy,0.16346393525600433,0.0,0.0416932335589078,False
chemical burn,0.14799878001213074,0.0,0.037748679498112885,False
hemorrhage,0.1267842799425125,0.0,0.03233769324690816,False
sting,0.1144159585237503,0.0,0.029183019937248235,False
electrocution,0.10191050171852112,0.0,0.025993368773371085,False
severe burn,0.07564810663461685,0.0,0.019294862645186383,False
choking,0.789711618817001,0.96,0.31535974802489325,True
cardiopulmonary,0.6064535326334186,0.2,0.14535137111166377,False
burn intoxication inhalation,0.6960082332940374,0.11,0.14527111246449434,False
food poisoning,0.5500546097755432,0.19,0.13338394324732727,False
fire,0.38062234566295533,0.09,0.08482274607257796,False
hypoglycemia,0.17894524335861206,0.01,0.034054597166337956,False
epilepsy,0.15535379946231842,0.0,0.02800023416788578,False
sting,0.15008997917175293,0.0,0.027051508090611746,False
hemorrhage,0.13580766320228577,0.01,0.02627968371077068,False
chemical burn,0.1402856707572937,0.0,0.02528442590524416,False
severe burn,0.10050109028816223,0.0,0.018113841257412774,False
electrocution,0.09446979314088821,0.0,0.017026788780780327,False
burn intoxication inhalation,0.6873413400360198,0.11,0.21167740594482787,False
choking,0.5101221736229706,0.23,0.19648691711843327,True
cardiopulmonary,0.5350996899132108,0.07,0.1606412790450097,False
food poisoning,0.30053043365478516,0.13,0.11429680213524336,False
fire,0.35079889453277335,0.06,0.10905849225850016,False
hemorrhage,0.13729514181613922,0.0,0.03644898114420448,False
hypoglycemia,0.12269122153520584,0.01,0.03522673685143931,False
chemical burn,0.10852568596601486,0.0,0.02881129389657792,False
sting,0.10600996017456055,0.0,0.028143421452413053,False
electrocution,0.08430381119251251,0.02,0.027690474674739365,False
epilepsy,0.10132817178964615,0.0,0.02690050481089471,False
severe burn,0.09272932261228561,0.0,0.024617690667716997,False
choking,0.3815283179283142,0.31,0.17636311646623698,True
cardiopulmonary,0.48881644898625143,0.03,0.13231574679584837,False
burn intoxication inhalation,0.46698869621854167,0.03,0.12674893137590937,False
fire,0.3700945999522061,0.1,0.11989002696215603,False
chemical burn,0.3868764577397066,0.03,0.10631760025191281,False
severe burn,0.36865750404482256,0.0,0.09402013574337699,False
sting,0.20378264784812927,0.03,0.05962248440344994,False
hypoglycemia,0.14893817901611328,0.03,0.04563528938426863,False
food poisoning,0.15503519773483276,0.02,0.044639897114089215,False
hemorrhage,0.1607944220304489,0.0,0.04100801752361067,False
epilepsy,0.12493760138750076,0.0,0.031863315172004615,False
electrocution,0.08459834009408951,0.0,0.021575438807136287,False
choking,0.6429205040865265,0.51,0.2875844689255352,True
hypoglycemia,0.47938931764107157,0.08,0.13953406090551382,False
food poisoning,0.3388703167438507,0.18,0.129427002081321,False
burn intoxication inhalation,0.4096227233822024,0.1,0.12712028256655614,False
cardiopulmonary,0.18726664781570435,0.0,0.046711789120460256,False
severe burn,0.17626842856407166,0.0,0.043968393516516685,False
sting,0.1671602874994278,0.0,0.0416964589801023,False
fire,0.15867383778095245,0.0,0.03957959912142134,False
electrocution,0.11418026685714722,0.04,0.038458722874428364,False
epilepsy,0.14990629255771637,0.0,0.037392622805302554,False
chemical burn,0.14973433315753937,0.0,0.037349729255746124,False
hemorrhage,0.12498746067285538,0.0,0.031176869847096327,False
burn intoxication inhalation,0.5581525990050598,0.15,0.17265970390572227,False
choking,0.4310106933116913,0.27,0.17091838526328262,True
food poisoning,0.45726799964904785,0.23,0.1675676817256654,False
cardiopulmonary,0.4825467200356553,0.04,0.12740581914833576,False
fire,0.3687024106920081,0.06,0.10452497300404963,False
hypoglycemia,0.22383840382099152,0.08,0.07408099456617942,False
sting,0.15317396819591522,0.0,0.03734643074378136,False
severe burn,0.1521628201007843,0.0,0.03709989556060837,False
chemical burn,0.1351732462644577,0.0,0.03295754715690846,False
hemorrhage,0.12221071124076843,0.0,0.02979705962611038,False
epilepsy,0.11848974227905273,0.0,0.0288898238127068,False
electrocution,0.0687059536576271,0.0,0.016751685486649483,False
choking,0.3641239106655121,0.21,0.22619691588507693,True
hypoglycemia,0.2951755225658417,0.23,0.20691192492753807,False
epilepsy,0.20468568801879883,0.03,0.0924629297718753,False
food poisoning,0.1864420473575592,0.02,0.08133532422844268,False
burn intoxication inhalation,0.14408031105995178,0.03,0.06858524570494134,False
cardiopulmonary,0.17337529361248016,0.0,0.06830747853778332,False
chemical burn,0.1379220187664032,0.0,0.05433937639252927,False
hemorrhage,0.11664649099111557,0.01,0.049896973697978346,False
sting,0.1256563812494278,0.0,0.04950688409223812,False
fire,0.10705479234457016,0.0,0.04217811418268414,False
severe burn,0.08095856755971909,0.0,0.031896560927508755,False
electrocution,0.07203873991966248,0.0,0.028382271651403758,False
choking,0.3597973585128784,0.19,0.22454841503084452,True
burn intoxication inhalation,0.2806841731071472,0.1,0.1554791531369921,False
food poisoning,0.26166850328445435,0.03,0.11912334447021318,False
hypoglycemia,0.19611775875091553,0.01,0.08418268171098159,False
hemorrhage,0.1673763543367386,0.0,0.06835990478676574,False
cardiopulmonary,0.11980003863573074,0.03,0.061181380241980006,False
fire,0.1445855349302292,0.0,0.05905167095161532,False
epilepsy,0.1391955018043518,0.0,0.05685027187859456,False
sting,0.13443000614643097,0.0,0.054903946600283075,False
chemical burn,0.13269494473934174,0.0,0.05419531225908344,False
severe burn,0.09577254205942154,0.0,0.03911545261164484,False
electrocution,0.05633526295423508,0.0,0.023008466321001845,False
choking,0.4301067888736725,0.53,0.25166779371056863,True
burn intoxication inhalation,0.4400080721104337,0.28,0.18873196717461696,False
cardiopulmonary,0.422327443864349,0.05,0.12380873365736988,False
food poisoning,0.312985897064209,0.03,0.08990510741961556,False
severe burn,0.2270691692829132,0.06,0.07524794670029397,False
fire,0.19668209552764893,0.06,0.06728274126905323,False
hemorrhage,0.16242282092571259,0.0,0.042575048384538884,False
sting,0.14761273562908173,0.0,0.0386929578353814,False
electrocution,0.13266998529434204,0.01,0.03739734042487918,False
chemical burn,0.11036936938762665,0.01,0.03155179608682292,False
hypoglycemia,0.10413456708192825,0.0,0.02729625188595803,False
epilepsy,0.09858783334493637,0.0,0.025842315450901328,False
cardiopulmonary,0.6615351821940694,0.27,0.23000969576553076,False
food poisoning,0.4985826015472412,0.35,0.20952748725398188,False
burn intoxication inhalation,0.49515869771169485,0.1,0.14695340939292326,False
fire,0.36481225238353976,0.08,0.10983066748219039,False
choking,0.2993157207965851,0.03,0.08131288028523294,True
hypoglycemia,0.1610710173845291,0.01,0.042239942639888284,False
hemorrhage,0.14684239029884338,0.02,0.041195832607249884,False
sting,0.14300040900707245,0.0,0.035308897826696176,False
epilepsy,0.13157261908054352,0.0,0.03248720892592666,False
severe burn,0.1094503104686737,0.0,0.02702488654593598,False
chemical burn,0.10563398897647858,0.0,0.026082580810047645,False
electrocution,0.07300704717636108,0.0,0.01802651046439615,False
choking,0.5322572588920593,0.58,0.3324893819659523,True
food poisoning,0.3675677180290222,0.2,0.16966420158882425,False
fire,0.2555238604545593,0.15,0.12122409330849647,False
burn intoxication inhalation,0.18447531759738922,0.05,0.07009219567771965,False
electrocution,0.11492518335580826,0.06,0.05229074985960408,False
cardiopulmonary,0.15458372235298157,0.0,0.04621003450077474,False
hypoglycemia,0.13046206533908844,0.0,0.038999297264918825,False
epilepsy,0.12866374850273132,0.0,0.03846172266271309,False
chemical burn,0.11811342090368271,0.0,0.03530789123126866,False
sting,0.10262591391801834,0.01,0.03366749932408088,False
hemorrhage,0.10023117810487747,0.01,0.032951635953338686,False
severe burn,0.09581205248832703,0.0,0.028641296662308226,False
choking,0.5235108484062723,0.13,0.20279313424098908,True
cardiopulmonary,0.4745291535236148,0.03,0.15656212686985135,False
fire,0.3887260202915579,0.11,0.15476133721285204,False
burn intoxication inhalation,0.45444204109545244,0.02,0.14722569451460005,False
food poisoning,0.1847841441631317,0.03,0.06665038520222348,False
hypoglycemia,0.16372621059417725,0.01,0.053909560693782645,False
hemorrhage,0.15529215335845947,0.0,0.048189226819103065,False
